interval,stroke_num,timestamp,spm,async_ms,speed_ms,run_id,run_mean_speed,v_rel,seat1_catch,seat2_catch,seat3_catch,seat4_catch
11. 2026-02-14 07:40,357,2026-02-14 04:22:10.777589321+00:00,26.2,22.9,3.12,88323414_5,3.0882022471910116,1.0102965253774785,2026-02-14 04:22:10.792561293+00:00,2026-02-14 04:22:10.777589321+00:00,2026-02-14 04:22:10.775117874+00:00,2026-02-14 04:22:10.797975063+00:00
11. 2026-02-14 07:40,358,2026-02-14 04:22:13.071182013+00:00,26.0,35.8,,88323414_5,3.0882022471910116,,2026-02-14 04:22:13.044147968+00:00,2026-02-14 04:22:13.071182013+00:00,2026-02-14 04:22:13.035415649+00:00,2026-02-14 04:22:13.047307491+00:00
11. 2026-02-14 07:40,359,2026-02-14 04:22:15.382513285+00:00,26.8,110.9,3.04,88323414_5,3.0882022471910116,0.9843914862652355,2026-02-14 04:22:15.325947762+00:00,2026-02-14 04:22:15.382513285+00:00,2026-02-14 04:22:15.271605492+00:00,2026-02-14 04:22:15.289254427+00:00
11. 2026-02-14 07:40,360,2026-02-14 04:22:17.622264385+00:00,27.2,74.8,3.04,88323414_5,3.0882022471910116,0.9843914862652355,2026-02-14 04:22:17.547445536+00:00,2026-02-14 04:22:17.622264385+00:00,2026-02-14 04:22:17.551995993+00:00,2026-02-14 04:22:17.562271833+00:00
11. 2026-02-14 07:40,361,2026-02-14 04:22:19.830394745+00:00,26.3,67.7,3.45,88323414_5,3.0882022471910116,1.117154811715481,2026-02-14 04:22:19.762728691+00:00,2026-02-14 04:22:19.830394745+00:00,2026-02-14 04:22:19.797285557+00:00,2026-02-14 04:22:19.772516251+00:00
11. 2026-02-14 07:40,362,2026-02-14 04:22:22.111490250+00:00,27.8,220.2,2.65,88323414_5,3.0882022471910116,0.8581044205930506,2026-02-14 04:22:21.891270399+00:00,2026-02-14 04:22:22.111490250+00:00,2026-02-14 04:22:22.050785303+00:00,2026-02-14 04:22:22.029036522+00:00
11. 2026-02-14 07:40,363,2026-02-14 04:22:24.272693634+00:00,26.8,136.0,3.33,88323414_5,3.0882022471910116,1.0782972530471164,2026-02-14 04:22:24.137861967+00:00,2026-02-14 04:22:24.272693634+00:00,2026-02-14 04:22:24.273889780+00:00,2026-02-14 04:22:24.252626419+00:00
11. 2026-02-14 07:40,364,2026-02-14 04:22:26.508828402+00:00,27.5,76.9,3.33,88323414_5,3.0882022471910116,1.0782972530471164,2026-02-14 04:22:26.509901524+00:00,2026-02-14 04:22:26.508828402+00:00,2026-02-14 04:22:26.432990313+00:00,2026-02-14 04:22:26.489285707+00:00
11. 2026-02-14 07:40,365,2026-02-14 04:22:28.689358950+00:00,26.3,53.8,3.02,88323414_5,3.0882022471910116,0.9779152264871748,2026-02-14 04:22:28.669026136+00:00,2026-02-14 04:22:28.689358950+00:00,2026-02-14 04:22:28.687625885+00:00,2026-02-14 04:22:28.722795248+00:00
11. 2026-02-14 07:40,366,2026-02-14 04:22:30.967687845+00:00,27.8,70.5,3.72,88323414_5,3.0882022471910116,1.2045843187193013,2026-02-14 04:22:30.957271338+00:00,2026-02-14 04:22:30.967687845+00:00,2026-02-14 04:22:30.897195101+00:00,2026-02-14 04:22:30.940175772+00:00
11. 2026-02-14 07:40,367,2026-02-14 04:22:33.125940799+00:00,27.0,58.7,3.21,88323414_5,3.0882022471910116,1.0394396943787518,2026-02-14 04:22:33.067271233+00:00,2026-02-14 04:22:33.125940799+00:00,2026-02-14 04:22:33.084946156+00:00,2026-02-14 04:22:33.078054190+00:00
11. 2026-02-14 07:40,368,2026-02-14 04:22:35.348925829+00:00,26.3,33.5,3.14,88323414_5,3.0882022471910116,1.0167727851555393,2026-02-14 04:22:35.315454006+00:00,2026-02-14 04:22:35.348925829+00:00,2026-02-14 04:22:35.335848331+00:00,2026-02-14 04:22:35.339016676+00:00
11. 2026-02-14 07:40,369,2026-02-14 04:22:37.628082991+00:00,27.9,129.6,3.72,88323414_5,3.0882022471910116,1.2045843187193013,2026-02-14 04:22:37.498489141+00:00,2026-02-14 04:22:37.628082991+00:00,2026-02-14 04:22:37.524938582+00:00,2026-02-14 04:22:37.538381577+00:00
11. 2026-02-14 07:40,370,2026-02-14 04:22:39.779578924+00:00,26.7,94.6,3.69,88323414_5,3.0882022471910116,1.1948699290522102,2026-02-14 04:22:39.709995270+00:00,2026-02-14 04:22:39.779578924+00:00,2026-02-14 04:22:39.774538040+00:00,2026-02-14 04:22:39.804573059+00:00
11. 2026-02-14 07:40,371,2026-02-14 04:22:42.028540611+00:00,26.6,127.9,,88323414_5,3.0882022471910116,,2026-02-14 04:22:42.069400072+00:00,2026-02-14 04:22:42.028540611+00:00,2026-02-14 04:22:41.941514730+00:00,2026-02-14 04:22:41.992604494+00:00
11. 2026-02-14 07:40,372,2026-02-14 04:22:44.287388325+00:00,25.8,69.7,,88323414_5,3.0882022471910116,,2026-02-14 04:22:44.318181038+00:00,2026-02-14 04:22:44.287388325+00:00,2026-02-14 04:22:44.255155562+00:00,2026-02-14 04:22:44.248519421+00:00
11. 2026-02-14 07:40,373,2026-02-14 04:22:46.608799934+00:00,27.1,154.5,,88323414_5,3.0882022471910116,,2026-02-14 04:22:46.516762018+00:00,2026-02-14 04:22:46.608799934+00:00,2026-02-14 04:22:46.454318523+00:00,2026-02-14 04:22:46.466096401+00:00
11. 2026-02-14 07:40,374,2026-02-14 04:22:48.819514036+00:00,26.7,119.6,,88323414_5,3.0882022471910116,,2026-02-14 04:22:48.741408348+00:00,2026-02-14 04:22:48.819514036+00:00,2026-02-14 04:22:48.699874878+00:00,2026-02-14 04:22:48.700870752+00:00
11. 2026-02-14 07:40,375,2026-02-14 04:22:51.065339565+00:00,26.7,146.1,,88323414_5,3.0882022471910116,,2026-02-14 04:22:50.988121748+00:00,2026-02-14 04:22:51.065339565+00:00,2026-02-14 04:22:50.919262171+00:00,2026-02-14 04:22:50.954741240+00:00
11. 2026-02-14 07:40,377,2026-02-14 04:22:55.562942266+00:00,27.3,130.5,,88323414_5,3.0882022471910116,,2026-02-14 04:22:55.471109867+00:00,2026-02-14 04:22:55.562942266+00:00,2026-02-14 04:22:55.432396173+00:00,2026-02-14 04:22:55.443432093+00:00
11. 2026-02-14 07:40,378,2026-02-14 04:22:57.762260914+00:00,25.5,47.9,,88323414_5,3.0882022471910116,,2026-02-14 04:22:57.761962652+00:00,2026-02-14 04:22:57.762260914+00:00,2026-02-14 04:22:57.726519108+00:00,2026-02-14 04:22:57.714354515+00:00
11. 2026-02-14 07:40,379,2026-02-14 04:23:00.111912489+00:00,26.9,144.4,,88323414_5,3.0882022471910116,,2026-02-14 04:23:00.069262981+00:00,2026-02-14 04:23:00.111912489+00:00,2026-02-14 04:22:59.967489719+00:00,2026-02-14 04:22:59.989475965+00:00
11. 2026-02-14 07:40,380,2026-02-14 04:23:02.339154005+00:00,26.6,95.1,,88323414_5,3.0882022471910116,,2026-02-14 04:23:02.245156765+00:00,2026-02-14 04:23:02.339154005+00:00,2026-02-14 04:23:02.251949072+00:00,2026-02-14 04:23:02.244052649+00:00
11. 2026-02-14 07:40,381,2026-02-14 04:23:04.596935511+00:00,27.0,112.4,,88323414_5,3.0882022471910116,,2026-02-14 04:23:04.517307520+00:00,2026-02-14 04:23:04.596935511+00:00,2026-02-14 04:23:04.484496355+00:00,2026-02-14 04:23:04.510016441+00:00
11. 2026-02-14 07:40,382,2026-02-14 04:23:06.818950653+00:00,26.6,63.6,2.3,88323414_5,3.0882022471910116,0.7447698744769873,2026-02-14 04:23:06.814688921+00:00,2026-02-14 04:23:06.818950653+00:00,2026-02-14 04:23:06.755325556+00:00,2026-02-14 04:23:06.772886753+00:00
11. 2026-02-14 07:40,383,2026-02-14 04:23:09.071737289+00:00,26.1,72.2,3.15,88323414_5,3.0882022471910116,1.0200109150445695,2026-02-14 04:23:09.035938025+00:00,2026-02-14 04:23:09.071737289+00:00,2026-02-14 04:23:08.999541998+00:00,2026-02-14 04:23:09.007934570+00:00
11. 2026-02-14 07:40,384,2026-02-14 04:23:11.370918036+00:00,26.2,86.6,2.76,88323414_5,3.0882022471910116,0.8937238493723848,2026-02-14 04:23:11.358192682+00:00,2026-02-14 04:23:11.370918036+00:00,2026-02-14 04:23:11.301291227+00:00,2026-02-14 04:23:11.284342289+00:00
11. 2026-02-14 07:40,385,2026-02-14 04:23:13.663326502+00:00,25.5,48.8,3.39,88323414_5,3.0882022471910116,1.0977260323812987,2026-02-14 04:23:13.666143656+00:00,2026-02-14 04:23:13.663326502+00:00,2026-02-14 04:23:13.630531549+00:00,2026-02-14 04:23:13.617367506+00:00
11. 2026-02-14 07:40,386,2026-02-14 04:23:16.016449690+00:00,25.6,43.9,3.29,88323414_5,3.0882022471910116,1.065344733490995,2026-02-14 04:23:15.983901978+00:00,2026-02-14 04:23:16.016449690+00:00,2026-02-14 04:23:15.972521305+00:00,2026-02-14 04:23:15.984544992+00:00
11. 2026-02-14 07:40,387,2026-02-14 04:23:18.355697155+00:00,27.2,83.5,3.51,88323414_5,3.0882022471910116,1.1365835910496633,2026-02-14 04:23:18.345134020+00:00,2026-02-14 04:23:18.355697155+00:00,2026-02-14 04:23:18.272163153+00:00,2026-02-14 04:23:18.276243687+00:00
12. 2026-02-14 07:40,5,2026-02-14 04:27:12.402665138+00:00,27.8,257.5,3.45,83734749_0,3.139555555555555,1.098881653454134,2026-02-14 04:27:12.145194054+00:00,2026-02-14 04:27:12.307912588+00:00,2026-02-14 04:27:12.241452932+00:00,2026-02-14 04:27:12.402665138+00:00
12. 2026-02-14 07:40,6,2026-02-14 04:27:14.564086437+00:00,25.9,73.3,4.58,83734749_0,3.139555555555555,1.4588052095130242,2026-02-14 04:27:14.636310339+00:00,2026-02-14 04:27:14.632021666+00:00,2026-02-14 04:27:14.563031912+00:00,2026-02-14 04:27:14.564086437+00:00
12. 2026-02-14 07:40,7,2026-02-14 04:27:16.880520105+00:00,26.8,126.4,3.61,83734749_0,3.139555555555555,1.1498442808607023,2026-02-14 04:27:17.006880045+00:00,2026-02-14 04:27:16.954239368+00:00,2026-02-14 04:27:16.903303862+00:00,2026-02-14 04:27:16.880520105+00:00
12. 2026-02-14 07:40,8,2026-02-14 04:27:19.118144751+00:00,26.3,109.5,3.66,83734749_0,3.139555555555555,1.165770101925255,2026-02-14 04:27:19.203478336+00:00,2026-02-14 04:27:19.220970392+00:00,2026-02-14 04:27:19.111453056+00:00,2026-02-14 04:27:19.118144751+00:00
12. 2026-02-14 07:40,9,2026-02-14 04:27:21.400638580+00:00,26.9,116.5,3.85,83734749_0,3.139555555555555,1.226288221970555,2026-02-14 04:27:21.473873138+00:00,2026-02-14 04:27:21.465209723+00:00,2026-02-14 04:27:21.357329130+00:00,2026-02-14 04:27:21.400638580+00:00
12. 2026-02-14 07:40,12,2026-02-14 04:27:25.856945038+00:00,27.0,84.4,3.8,83734749_0,3.139555555555555,1.2103624009060023,2026-02-14 04:27:25.941383839+00:00,2026-02-14 04:27:25.937690258+00:00,2026-02-14 04:27:25.861088991+00:00,2026-02-14 04:27:25.856945038+00:00
12. 2026-02-14 07:40,13,2026-02-14 04:27:28.079790831+00:00,25.1,179.7,3.39,83734749_0,3.139555555555555,1.0797706681766708,2026-02-14 04:27:28.256290674+00:00,2026-02-14 04:27:28.220783472+00:00,2026-02-14 04:27:28.076611757+00:00,2026-02-14 04:27:28.079790831+00:00
12. 2026-02-14 07:40,14,2026-02-14 04:27:30.471332788+00:00,26.9,71.4,3.39,83734749_0,3.139555555555555,1.0797706681766708,2026-02-14 04:27:30.533675193+00:00,2026-02-14 04:27:30.515108346+00:00,2026-02-14 04:27:30.462243557+00:00,2026-02-14 04:27:30.471332788+00:00
12. 2026-02-14 07:40,15,2026-02-14 04:27:32.701735735+00:00,27.1,27.1,3.75,83734749_0,3.139555555555555,1.1944365798414498,2026-02-14 04:27:32.722177029+00:00,2026-02-14 04:27:32.719589710+00:00,2026-02-14 04:27:32.695029259+00:00,2026-02-14 04:27:32.701735735+00:00
12. 2026-02-14 07:40,16,2026-02-14 04:27:34.914456129+00:00,27.4,145.9,3.48,83734749_0,3.139555555555555,1.1084371460928655,2026-02-14 04:27:34.810372353+00:00,2026-02-14 04:27:34.955695629+00:00,2026-02-14 04:27:34.956315279+00:00,2026-02-14 04:27:34.914456129+00:00
12. 2026-02-14 07:40,18,2026-02-14 04:27:39.187091589+00:00,27.8,115.2,3.13,83734749_0,3.139555555555555,0.9969563986409967,2026-02-14 04:27:39.261976719+00:00,2026-02-14 04:27:39.302283287+00:00,2026-02-14 04:27:39.241213560+00:00,2026-02-14 04:27:39.187091589+00:00
12. 2026-02-14 07:40,19,2026-02-14 04:27:41.341820002+00:00,27.1,77.2,3.13,83734749_0,3.139555555555555,0.9969563986409967,2026-02-14 04:27:41.418989897+00:00,2026-02-14 04:27:41.410678864+00:00,2026-02-14 04:27:41.356973648+00:00,2026-02-14 04:27:41.341820002+00:00
12. 2026-02-14 07:40,20,2026-02-14 04:27:43.556720257+00:00,27.2,84.3,,83734749_0,3.139555555555555,,2026-02-14 04:27:43.475878477+00:00,2026-02-14 04:27:43.557971716+00:00,2026-02-14 04:27:43.560209274+00:00,2026-02-14 04:27:43.556720257+00:00
12. 2026-02-14 07:40,21,2026-02-14 04:27:45.760940313+00:00,27.9,59.8,,83734749_0,3.139555555555555,,2026-02-14 04:27:45.719455004+00:00,2026-02-14 04:27:45.779245377+00:00,2026-02-14 04:27:45.720467329+00:00,2026-02-14 04:27:45.760940313+00:00
12. 2026-02-14 07:40,22,2026-02-14 04:27:47.911446810+00:00,27.5,87.5,3.32,83734749_0,3.139555555555555,1.0574745186862968,2026-02-14 04:27:47.902652025+00:00,2026-02-14 04:27:47.853389978+00:00,2026-02-14 04:27:47.823993683+00:00,2026-02-14 04:27:47.911446810+00:00
12. 2026-02-14 07:40,23,2026-02-14 04:27:50.089862347+00:00,26.7,93.5,3.32,83734749_0,3.139555555555555,1.0574745186862968,2026-02-14 04:27:50.100462198+00:00,2026-02-14 04:27:50.040364742+00:00,2026-02-14 04:27:50.006967545+00:00,2026-02-14 04:27:50.089862347+00:00
12. 2026-02-14 07:40,24,2026-02-14 04:27:52.340705395+00:00,27.8,81.4,3.55,83734749_0,3.139555555555555,1.1307332955832392,2026-02-14 04:27:52.284976482+00:00,,2026-02-14 04:27:52.259294271+00:00,2026-02-14 04:27:52.340705395+00:00
12. 2026-02-14 07:40,25,2026-02-14 04:27:54.497687340+00:00,27.7,8.4,3.41,83734749_0,3.139555555555555,1.0861409966024917,2026-02-14 04:27:54.497066736+00:00,2026-02-14 04:27:54.489264250+00:00,2026-02-14 04:27:54.490358829+00:00,2026-02-14 04:27:54.497687340+00:00
12. 2026-02-14 07:40,26,2026-02-14 04:27:56.665403128+00:00,26.5,33.4,3.9,83734749_0,3.139555555555555,1.2422140430351079,2026-02-14 04:27:56.692853928+00:00,2026-02-14 04:27:56.659490824+00:00,2026-02-14 04:27:56.660662651+00:00,2026-02-14 04:27:56.665403128+00:00
12. 2026-02-14 07:40,27,2026-02-14 04:27:58.931663990+00:00,27.3,50.8,3.9,83734749_0,3.139555555555555,1.2422140430351079,2026-02-14 04:27:58.908968687+00:00,2026-02-14 04:27:58.945669174+00:00,2026-02-14 04:27:58.894914627+00:00,2026-02-14 04:27:58.931663990+00:00
12. 2026-02-14 07:40,28,2026-02-14 04:28:01.126412392+00:00,26.9,74.8,,83734749_0,3.139555555555555,,2026-02-14 04:28:01.107259512+00:00,2026-02-14 04:28:01.165588140+00:00,2026-02-14 04:28:01.090766191+00:00,2026-02-14 04:28:01.126412392+00:00
12. 2026-02-14 07:40,29,2026-02-14 04:28:03.354186773+00:00,27.3,67.3,3.15,83734749_0,3.139555555555555,1.0033267270668178,2026-02-14 04:28:03.367686033+00:00,2026-02-14 04:28:03.322043657+00:00,2026-02-14 04:28:03.300385714+00:00,2026-02-14 04:28:03.354186773+00:00
12. 2026-02-14 07:40,30,2026-02-14 04:28:05.552327394+00:00,27.8,51.6,3.15,83734749_0,3.139555555555555,1.0033267270668178,2026-02-14 04:28:05.598990679+00:00,2026-02-14 04:28:05.576651096+00:00,2026-02-14 04:28:05.547369957+00:00,2026-02-14 04:28:05.552327394+00:00
12. 2026-02-14 07:40,31,2026-02-14 04:28:07.710025549+00:00,26.6,90.9,3.16,83734749_0,3.139555555555555,1.0065118912797284,2026-02-14 04:28:07.800888538+00:00,2026-02-14 04:28:07.772896290+00:00,2026-02-14 04:28:07.742012978+00:00,2026-02-14 04:28:07.710025549+00:00
12. 2026-02-14 07:40,33,2026-02-14 04:28:12.172780037+00:00,27.0,87.5,4.07,83734749_0,3.139555555555555,1.2963618346545869,2026-02-14 04:28:12.260273217+00:00,2026-02-14 04:28:12.202662468+00:00,2026-02-14 04:28:12.179926634+00:00,2026-02-14 04:28:12.172780037+00:00
12. 2026-02-14 07:40,34,2026-02-14 04:28:14.397861242+00:00,27.8,73.1,3.68,83734749_0,3.139555555555555,1.172140430351076,2026-02-14 04:28:14.464817047+00:00,2026-02-14 04:28:14.435137749+00:00,2026-02-14 04:28:14.391728163+00:00,2026-02-14 04:28:14.397861242+00:00
12. 2026-02-14 07:40,35,2026-02-14 04:28:16.559400797+00:00,26.8,38.0,3.75,83734749_0,3.139555555555555,1.1944365798414498,2026-02-14 04:28:16.597447634+00:00,2026-02-14 04:28:16.586349964+00:00,2026-02-14 04:28:16.581095457+00:00,2026-02-14 04:28:16.559400797+00:00
12. 2026-02-14 07:40,36,2026-02-14 04:28:18.794748545+00:00,28.2,48.3,3.44,83734749_0,3.139555555555555,1.0956964892412233,2026-02-14 04:28:18.767439842+00:00,2026-02-14 04:28:18.789318323+00:00,2026-02-14 04:28:18.746412516+00:00,2026-02-14 04:28:18.794748545+00:00
12. 2026-02-14 07:40,37,2026-02-14 04:28:20.924552679+00:00,27.1,12.4,3.08,83734749_0,3.139555555555555,0.9810305775764442,2026-02-14 04:28:20.923050880+00:00,2026-02-14 04:28:20.931716442+00:00,2026-02-14 04:28:20.919365406+00:00,2026-02-14 04:28:20.924552679+00:00
12. 2026-02-14 07:40,38,2026-02-14 04:28:23.141876698+00:00,27.5,44.5,2.93,83734749_0,3.139555555555555,0.9332531143827861,2026-02-14 04:28:23.137876511+00:00,2026-02-14 04:28:23.097373009+00:00,2026-02-14 04:28:23.121364355+00:00,2026-02-14 04:28:23.141876698+00:00
12. 2026-02-14 07:40,39,2026-02-14 04:28:25.324026823+00:00,27.0,90.3,3.06,83734749_0,3.139555555555555,0.9746602491506231,2026-02-14 04:28:25.339103699+00:00,2026-02-14 04:28:25.395928621+00:00,2026-02-14 04:28:25.305609703+00:00,2026-02-14 04:28:25.324026823+00:00
12. 2026-02-14 07:40,40,2026-02-14 04:28:27.542864561+00:00,26.4,26.3,2.67,83734749_0,3.139555555555555,0.8504388448471123,2026-02-14 04:28:27.545765638+00:00,2026-02-14 04:28:27.534291266+00:00,2026-02-14 04:28:27.519432306+00:00,2026-02-14 04:28:27.542864561+00:00
12. 2026-02-14 07:40,41,2026-02-14 04:28:29.814450502+00:00,26.4,89.7,2.58,83734749_0,3.139555555555555,0.8217723669309175,2026-02-14 04:28:29.879393339+00:00,2026-02-14 04:28:29.903674126+00:00,2026-02-14 04:28:29.814000368+00:00,2026-02-14 04:28:29.814450502+00:00
12. 2026-02-14 07:40,42,2026-02-14 04:28:32.085143805+00:00,27.2,73.9,2.58,83734749_0,3.139555555555555,0.8217723669309175,2026-02-14 04:28:32.133005618+00:00,2026-02-14 04:28:32.073151827+00:00,2026-02-14 04:28:32.059138775+00:00,2026-02-14 04:28:32.085143805+00:00
12. 2026-02-14 07:40,43,2026-02-14 04:28:34.290876865+00:00,28.0,72.5,2.98,83734749_0,3.139555555555555,0.9491789354473388,2026-02-14 04:28:34.240843534+00:00,2026-02-14 04:28:34.313321114+00:00,2026-02-14 04:28:34.247860193+00:00,2026-02-14 04:28:34.290876865+00:00
12. 2026-02-14 07:40,44,2026-02-14 04:28:36.437125683+00:00,27.9,118.4,3.04,83734749_0,3.139555555555555,0.968289920724802,2026-02-14 04:28:36.506309032+00:00,2026-02-14 04:28:36.521798372+00:00,2026-02-14 04:28:36.403405190+00:00,2026-02-14 04:28:36.437125683+00:00
12. 2026-02-14 07:40,45,2026-02-14 04:28:38.589021921+00:00,27.7,204.6,2.54,83734749_0,3.139555555555555,0.8090317100792753,2026-02-14 04:28:38.787408113+00:00,2026-02-14 04:28:38.694794893+00:00,2026-02-14 04:28:38.582809210+00:00,2026-02-14 04:28:38.589021921+00:00
12. 2026-02-14 07:40,46,2026-02-14 04:28:40.758063793+00:00,26.8,232.3,2.18,83734749_0,3.139555555555555,0.6943657984144962,2026-02-14 04:28:40.990387917+00:00,2026-02-14 04:28:40.786351204+00:00,2026-02-14 04:28:40.794341087+00:00,2026-02-14 04:28:40.758063793+00:00
12. 2026-02-14 07:40,47,2026-02-14 04:28:42.992731094+00:00,27.2,167.4,2.42,83734749_0,3.139555555555555,0.770809739524349,2026-02-14 04:28:43.049565315+00:00,2026-02-14 04:28:43.160166740+00:00,2026-02-14 04:28:43.007862328+00:00,2026-02-14 04:28:42.992731094+00:00
12. 2026-02-14 07:40,48,2026-02-14 04:28:45.202113390+00:00,26.6,141.0,2.55,83734749_0,3.139555555555555,0.8122168742921858,2026-02-14 04:28:45.259930372+00:00,2026-02-14 04:28:45.343136549+00:00,2026-02-14 04:28:45.229396582+00:00,2026-02-14 04:28:45.202113390+00:00
12. 2026-02-14 07:40,49,2026-02-14 04:28:47.453858614+00:00,27.3,58.2,2.38,83734749_0,3.139555555555555,0.7580690826727068,2026-02-14 04:28:47.463563204+00:00,2026-02-14 04:28:47.486668587+00:00,2026-02-14 04:28:47.428467751+00:00,2026-02-14 04:28:47.453858614+00:00
12. 2026-02-14 07:40,50,2026-02-14 04:28:49.653299093+00:00,26.5,173.7,2.33,83734749_0,3.139555555555555,0.7421432616081541,2026-02-14 04:28:49.724528074+00:00,2026-02-14 04:28:49.784767866+00:00,2026-02-14 04:28:49.611107588+00:00,2026-02-14 04:28:49.653299093+00:00
12. 2026-02-14 07:40,51,2026-02-14 04:28:51.917715073+00:00,26.7,50.9,2.35,83734749_0,3.139555555555555,0.7485135900339752,2026-02-14 04:28:51.959696293+00:00,2026-02-14 04:28:51.956131935+00:00,2026-02-14 04:28:51.908751249+00:00,2026-02-14 04:28:51.917715073+00:00
12. 2026-02-14 07:40,52,2026-02-14 04:28:54.163927078+00:00,27.6,145.1,2.57,83734749_0,3.139555555555555,0.8185872027180069,2026-02-14 04:28:54.184808254+00:00,2026-02-14 04:28:54.236245632+00:00,2026-02-14 04:28:54.091116190+00:00,2026-02-14 04:28:54.163927078+00:00
12. 2026-02-14 07:40,53,2026-02-14 04:28:56.337641478+00:00,26.4,106.1,2.29,83734749_0,3.139555555555555,0.7294026047565121,2026-02-14 04:28:56.422887325+00:00,2026-02-14 04:28:56.326685429+00:00,2026-02-14 04:28:56.316762686+00:00,2026-02-14 04:28:56.337641478+00:00
12. 2026-02-14 07:40,54,2026-02-14 04:28:58.614204168+00:00,26.9,119.6,2.6,83734749_0,3.139555555555555,0.8281426953567386,2026-02-14 04:28:58.590328217+00:00,2026-02-14 04:28:58.675462723+00:00,2026-02-14 04:28:58.555899143+00:00,2026-02-14 04:28:58.614204168+00:00
12. 2026-02-14 07:40,55,2026-02-14 04:29:00.841914654+00:00,26.2,93.2,2.65,83734749_0,3.139555555555555,0.8440685164212912,2026-02-14 04:29:00.811549902+00:00,2026-02-14 04:29:00.885736942+00:00,2026-02-14 04:29:00.792583227+00:00,2026-02-14 04:29:00.841914654+00:00
12. 2026-02-14 07:40,56,2026-02-14 04:29:03.129353523+00:00,26.7,146.6,2.48,83734749_0,3.139555555555555,0.7899207248018122,2026-02-14 04:29:03.149672031+00:00,2026-02-14 04:29:03.273130894+00:00,2026-02-14 04:29:03.126529932+00:00,2026-02-14 04:29:03.129353523+00:00
12. 2026-02-14 07:40,62,2026-02-14 04:29:18.817794800+00:00,26.5,94.6,3.97,83734749_1,2.65,1.49811320754717,2026-02-14 04:29:18.894681454+00:00,2026-02-14 04:29:18.873063564+00:00,2026-02-14 04:29:18.800082445+00:00,2026-02-14 04:29:18.817794800+00:00
12. 2026-02-14 07:40,63,2026-02-14 04:29:21.084023714+00:00,26.8,176.4,2.63,83734749_1,2.65,0.9924528301886792,2026-02-14 04:29:21.115449190+00:00,2026-02-14 04:29:21.197834730+00:00,2026-02-14 04:29:21.021396875+00:00,2026-02-14 04:29:21.084023714+00:00
12. 2026-02-14 07:40,64,2026-02-14 04:29:23.322488546+00:00,27.2,114.1,2.63,83734749_1,2.65,0.9924528301886792,2026-02-14 04:29:23.436624289+00:00,2026-02-14 04:29:23.349537134+00:00,2026-02-14 04:29:23.334014177+00:00,2026-02-14 04:29:23.322488546+00:00
12. 2026-02-14 07:40,65,2026-02-14 04:29:25.527342081+00:00,25.7,110.4,,83734749_1,2.65,,2026-02-14 04:29:25.637699366+00:00,2026-02-14 04:29:25.617927790+00:00,2026-02-14 04:29:25.620856762+00:00,2026-02-14 04:29:25.527342081+00:00
12. 2026-02-14 07:40,66,2026-02-14 04:29:27.858995438+00:00,28.1,83.2,3.21,83734749_1,2.65,1.211320754716981,2026-02-14 04:29:27.828562975+00:00,2026-02-14 04:29:27.866005421+00:00,2026-02-14 04:29:27.782793283+00:00,2026-02-14 04:29:27.858995438+00:00
12. 2026-02-14 07:40,67,2026-02-14 04:29:29.995203972+00:00,28.0,96.4,3.21,83734749_1,2.65,1.211320754716981,2026-02-14 04:29:30.054158688+00:00,2026-02-14 04:29:29.957747936+00:00,2026-02-14 04:29:30.050249577+00:00,2026-02-14 04:29:29.995203972+00:00
12. 2026-02-14 07:40,69,2026-02-14 04:29:34.417124510+00:00,26.5,94.3,2.68,83734749_1,2.65,1.0113207547169811,2026-02-14 04:29:34.452125788+00:00,2026-02-14 04:29:34.511452912+00:00,2026-02-14 04:29:34.453843117+00:00,2026-02-14 04:29:34.417124510+00:00
12. 2026-02-14 07:40,70,2026-02-14 04:29:36.682122231+00:00,27.9,89.5,3.02,83734749_1,2.65,1.139622641509434,2026-02-14 04:29:36.679535151+00:00,2026-02-14 04:29:36.733957291+00:00,2026-02-14 04:29:36.644451380+00:00,2026-02-14 04:29:36.682122231+00:00
12. 2026-02-14 07:40,71,2026-02-14 04:29:38.829229832+00:00,25.9,28.1,2.53,83734749_1,2.65,0.9547169811320755,2026-02-14 04:29:38.855148554+00:00,2026-02-14 04:29:38.857299089+00:00,2026-02-14 04:29:38.845374107+00:00,2026-02-14 04:29:38.829229832+00:00
12. 2026-02-14 07:40,72,2026-02-14 04:29:41.149447918+00:00,26.7,127.5,2.49,83734749_1,2.65,0.9396226415094341,2026-02-14 04:29:41.127739905+00:00,2026-02-14 04:29:41.234145641+00:00,2026-02-14 04:29:41.106670856+00:00,2026-02-14 04:29:41.149447918+00:00
12. 2026-02-14 07:40,74,2026-02-14 04:29:45.639136791+00:00,26.7,37.7,2.71,83734749_1,2.65,1.0226415094339623,2026-02-14 04:29:45.639816523+00:00,2026-02-14 04:29:45.641697884+00:00,2026-02-14 04:29:45.603965521+00:00,2026-02-14 04:29:45.639136791+00:00
12. 2026-02-14 07:40,75,2026-02-14 04:29:47.888623238+00:00,27.1,36.5,2.62,83734749_1,2.65,0.988679245283019,2026-02-14 04:29:47.857774019+00:00,2026-02-14 04:29:47.894245386+00:00,2026-02-14 04:29:47.861776352+00:00,2026-02-14 04:29:47.888623238+00:00
